Make,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM,Drivetrain_FWD,Drivetrain_RWD,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + LPG
Maruti Suzuki,Ritz Vdi BS-IV,13.005831808336863,0.7058823529411765,10.914160761304029,Manual,Mangalore,Silver,1,Individual,1248.0,3715.0,1680.0,1620.0,5.0,43.0,,,,,False,True,False,True,False,False,False,False,False
Nissan,Terrano XL D Plus,13.017005083966255,0.7647058823529411,11.350418300109132,Manual,Hyderabad,Silver,2,Individual,1461.0,4331.0,1822.0,1671.0,5.0,50.0,84.0,3750.0,-0.0851063829787234,1900.0,True,False,False,True,False,False,False,False,False
Hyundai,Verna Fluidic 1.6 CRDi SX,13.091904169919621,0.7352941176470589,11.580593459194764,Manual,Chandigarh,White,1,Individual,1582.0,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Hyundai,Santa Fe 2WD AT [2014-2017],13.681980308196241,0.7647058823529411,11.502885230075814,Automatic,Delhi,White,1,Corporate,2199.0,4690.0,1880.0,1690.0,7.0,64.0,194.0,3800.0,0.9234042553191489,1800.0,False,False,False,True,False,False,False,False,False
Honda,BR-V V CVT Petrol,13.521140839642674,0.8823529411764706,10.896757843893464,Automatic,Kolkata,Silver,1,Individual,1497.0,4453.0,1735.0,1666.0,7.0,42.0,117.0,6600.0,-0.3191489361702128,4600.0,True,False,False,False,False,False,False,True,False
Mahindra,XUV300 1.5 W6 [2019-2020],13.76421831620775,0.9411764705882353,10.957817003758691,Manual,Agra,White,1,Individual,1497.0,3995.0,1821.0,1627.0,5.0,42.0,115.0,3750.0,0.3404255319148936,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ritz Ldi BS-IV,12.180759965737863,0.6764705882352942,11.225256725762893,Manual,Kanpur,White,1,Individual,1248.0,3715.0,1680.0,1620.0,5.0,43.0,,,,,False,True,False,True,False,False,False,False,False
Toyota,Innova 2.4 VX 8 STR [2016-2020],14.506155109559108,0.8823529411764706,10.466639936479886,Manual,Patna,White,1,Individual,2393.0,4735.0,1830.0,1795.0,8.0,55.0,148.0,3400.0,0.5234042553191489,1400.0,False,True,False,True,False,False,False,False,False
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],14.444119750719839,0.9411764705882353,9.798182590890704,Automatic,Mumbai,Black,1,Individual,1353.0,4300.0,1790.0,1635.0,5.0,50.0,138.0,6000.0,0.09361702127659574,1500.0,True,False,False,False,False,False,False,True,False
BMW,3-Series 320d Luxury Line,14.897316067298997,0.8823529411764706,11.225256725762893,Automatic,Coimbatore,White,1,Individual,1995.0,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,0.7659574468085106,1750.0,False,True,False,True,False,False,False,False,False
Tata,Harrier XZ [2019-2020],14.360738188157574,0.9117647058823529,11.138362916051879,Manual,Hyderabad,White,1,Individual,1956.0,4598.0,1894.0,1706.0,5.0,50.0,138.0,3750.0,0.5531914893617021,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,S-Class 350 L,14.430696737594902,0.6764705882352942,10.165890277802454,Automatic,Delhi,Black,1,Individual,3498.0,5226.0,2120.0,1479.0,5.0,90.0,272.0,6300.0,0.5319148936170213,4500.0,False,True,False,False,False,False,False,True,False
Datsun,Redigo T(O) 1.0,12.959846800844963,0.9411764705882353,8.925454386826402,Manual,Bangalore,Red,1,Individual,999.0,3429.0,1560.0,1541.0,5.0,28.0,67.0,5500.0,-0.548936170212766,4250.0,True,False,False,False,False,False,False,True,False
Hyundai,i20 Sportz 1.2,12.834683971615659,0.7352941176470589,10.27972980196739,Manual,Panchkula,White,1,Individual,1197.0,3995.0,1710.0,1505.0,5.0,45.0,83.0,6000.0,-0.4553191489361702,4000.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,A-Class Sedan 200d,15.250595321348806,0.9705882352941176,8.630700432209832,Automatic,Delhi,Grey,0,Individual,1950.0,4549.0,1796.0,1446.0,5.0,43.0,147.0,3400.0,0.425531914893617,1400.0,True,False,False,True,False,False,False,False,False
Honda,Jazz V AT Petrol,13.42246945133505,0.8529411764705882,10.792427642387484,Automatic,Mumbai,Brown,1,Individual,1199.0,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,-0.46808510638297873,4800.0,True,False,False,False,False,False,False,True,False
Toyota,Innova 2.5 G 8 STR BS-III,12.983101310070822,0.6470588235294118,11.695255355062795,Manual,Ranchi,Silver,1,Individual,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Hyundai,Creta 1.6 SX (O),13.677398403939607,0.7941176470588235,11.06665398721974,Manual,Ahmedabad,White,1,Individual,1582.0,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,0.19148936170212766,1900.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZXi AT,13.805461232211272,0.9117647058823529,9.9940135792355,Automatic,Delhi,White,1,Individual,1462.0,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,-0.34893617021276596,4400.0,True,False,False,False,False,False,False,True,False
Hyundai,Alcazar Platinum 7 STR 1.5 Diesel,14.375126917328105,0.9705882352941176,10.165890277802454,Manual,Zirakpur,White,1,Individual,1493.0,4500.0,1790.0,1675.0,7.0,50.0,113.0,4000.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Audi,A6 2.0 TDI Premium,14.214287349062356,0.7058823529411765,10.645448706505872,Automatic,Raipur,Brown,1,Individual,1968.0,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,0.6808510638297872,1750.0,True,False,False,True,False,False,False,False,False
Mahindra,Thar LX 4-STR Hard Top Petrol AT,14.352004513273993,0.9705882352941176,8.38958706681109,Automatic,Mumbai,Black,1,Individual,1997.0,3985.0,1820.0,1844.0,4.0,57.0,150.0,5000.0,0.425531914893617,1500.0,False,False,False,False,False,False,False,True,False
Audi,A3 35 TDI Premium Plus,14.144815024531075,0.7647058823529411,11.360950749348124,Automatic,Agra,Brown,1,Individual,1968.0,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,0.425531914893617,1750.0,True,False,False,True,False,False,False,False,False
Land Rover,Range Rover 3.0 V6 Diesel Vogue,16.906553056777135,0.9117647058823529,10.463131911491967,Automatic,Pune,Blue,1,Individual,2993.0,4999.0,2220.0,1835.0,5.0,105.0,244.0,4000.0,1.6170212765957446,2000.0,False,False,False,True,False,False,False,False,False
Kia,Seltos GTX Plus AT 1.4 [2019-2020],14.214287349062356,0.9117647058823529,10.961295207644392,Automatic,Chennai,White,1,Individual,1353.0,4315.0,1800.0,1645.0,5.0,50.0,138.0,6000.0,0.09361702127659574,1500.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],14.375126917328105,1.0,10.043292972227004,Automatic,Delhi,White,1,Individual,1353.0,4300.0,1790.0,1635.0,5.0,50.0,138.0,6000.0,0.09361702127659574,1500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Ciaz ZDi SHVS,13.345508528717259,0.7941176470588235,11.0186455364637,Manual,Allahabad,White,1,Individual,1248.0,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Magna 1.2,13.26212705890841,0.7941176470588235,11.112462823634855,Manual,Hyderabad,White,1,Individual,1197.0,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Hyundai,Elite i20 Asta 1.4 (O) CRDi,13.235693848424024,0.8235294117647058,11.228052775836298,Manual,Ahmedabad,White,1,Individual,1396.0,3985.0,1734.0,1505.0,5.0,40.0,89.0,4000.0,0.0,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Sportz 1.4 CRDI,13.322853874813605,0.8529411764705882,11.082157933374816,Manual,Kheda,White,1,Individual,1396.0,3985.0,1734.0,1505.0,5.0,45.0,89.0,4000.0,0.0,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Alto LXi CNG,11.951186847493476,0.6764705882352942,11.411368816538562,Manual,Ambala Cantt,White,2,Individual,796.0,3495.0,1475.0,1460.0,5.0,35.0,39.0,6200.0,-0.7063829787234043,3000.0,True,False,False,False,False,False,False,False,False
Mahindra,KUV100 K6 D 6 STR [2016-2017],13.112315061750808,0.8235294117647058,10.885135220554911,Manual,Bangalore,Orange,1,Individual,1198.0,3675.0,1715.0,1655.0,6.0,35.0,77.0,3750.0,-0.1276595744680851,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Swift DZire VDI,13.122365377402328,0.7941176470588235,11.407576060361786,Manual,Ludhiana,White,1,Individual,1248.0,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,-0.1276595744680851,2000.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Vitara Brezza ZDi,13.593617474489168,0.8823529411764706,10.308985993422082,Manual,Patna,Silver,1,Individual,1248.0,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ignis Delta 1.2 AMT,13.235693848424024,0.8529411764705882,10.491301994830229,Automatic,Delhi,Silver,1,Individual,1197.0,3700.0,1690.0,1595.0,5.0,32.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Renault,Kwid 1.0 RXT [2016-2019],12.608202196848836,0.8235294117647058,10.165890277802454,Manual,Mumbai,Brown,1,Individual,999.0,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,-0.548936170212766,4250.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,S-Cross Alpha 1.6,13.876606598057414,0.9117647058823529,10.343579504787346,Manual,Hyderabad,Others,1,Individual,1598.0,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,0.425531914893617,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Creta 1.6 SX Plus AT,13.830400155679214,0.7941176470588235,11.135566648409833,Automatic,Ahmedabad,White,1,Individual,1582.0,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,0.19148936170212766,1900.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Alto VXi,12.128116509451258,0.7058823529411765,10.518700218288165,Manual,Kolkata,Red,1,Individual,998.0,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,C-Class Cabriolet C 300,15.687312888712007,0.9411764705882353,9.952325334619427,Automatic,Gurgaon,White,2,Individual,1991.0,4686.0,1810.0,1409.0,4.0,59.0,241.0,5500.0,0.6382978723404256,1300.0,False,True,False,False,False,False,False,True,False
Audi,A6 2.0 TFSi Technology Pack,15.789591722875162,0.9705882352941176,9.90353755128617,Automatic,Bangalore,White,0,Individual,1984.0,4915.0,1874.0,1455.0,5.0,75.0,180.0,4000.0,0.425531914893617,1500.0,True,False,False,False,False,False,False,True,False
Honda,Amaze 1.5 E i-DTEC,12.959846800844963,0.7352941176470589,11.283524879179666,Manual,Pune,Silver,1,Individual,1498.0,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Renault,Duster 110 PS RxL,13.444448325847754,0.8235294117647058,11.082157933374816,Manual,Delhi,Grey,2,Individual,1461.0,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,0.11914893617021277,2250.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,S-Presso VXi Plus,12.959846800844963,0.9705882352941176,10.567437615438774,Manual,Panchkula,Silver,1,Individual,998.0,3565.0,1520.0,1564.0,5.0,27.0,67.0,5500.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Alto VXi (O) [2014-2019],11.982935344196433,0.6764705882352942,11.184435286790631,Manual,Kanpur,Silver,1,Individual,998.0,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
BMW,5-Series 520d Sedan,14.151983508870947,0.7352941176470589,11.703554089007538,Automatic,Kanpur,Blue,1,Individual,1995.0,4899.0,2094.0,1464.0,5.0,,184.0,4000.0,0.6808510638297872,1750.0,False,True,False,True,False,False,False,False,False
Mercedes-Benz,E-Class E350 CDI Avantgarde,13.955273369904273,0.6470588235294118,11.695255355062795,Automatic,Pune,Silver,1,Individual,2987.0,4868.0,1854.0,1471.0,5.0,80.0,,,,,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Baleno Delta 1.3,13.217675375388819,0.8235294117647058,11.385103457032141,Manual,Kanpur,Blue,1,Individual,1248.0,3995.0,1745.0,1500.0,5.0,37.0,74.0,4000.0,-0.1276595744680851,2000.0,True,False,False,True,False,False,False,False,False
Hyundai,i10 Sportz 1.2 Kappa2,12.886643575525625,0.8235294117647058,10.239995502805316,Manual,Mumbai,Maroon,1,Individual,1197.0,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,31.485106382978724,4000.0,True,False,False,False,False,False,False,True,False
Hyundai,Venue S 1.0 AT Petrol [2019-2020],13.527829818844937,0.9117647058823529,10.682835364853922,Automatic,Allahabad,White,1,Individual,998.0,3995.0,1770.0,1605.0,5.0,45.0,118.0,6000.0,-0.20425531914893616,1500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Celerio ZXi AMT [2019-2020],13.251637470576167,0.8235294117647058,9.347664562839402,Automatic,Bangalore,Red,1,Individual,998.0,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Alto VXi [2014-2019],12.409017571151187,0.8235294117647058,11.06665398721974,Manual,Ranchi,Silver,1,Individual,998.0,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Honda,City 1.5 V AT,13.217675375388819,0.6764705882352942,11.141876276228,Automatic,Bangalore,Black,2,Individual,1497.0,4420.0,1695.0,1480.0,5.0,42.0,,,,,True,False,False,False,False,False,False,True,False
Mahindra,XUV300 1.5 W6 [2019-2020],13.779884416590017,0.9705882352941176,10.203629181337648,Manual,Delhi,Black,1,Individual,1497.0,3995.0,1821.0,1627.0,5.0,42.0,115.0,3750.0,0.3404255319148936,1500.0,True,False,False,True,False,False,False,False,False
BMW,X7 xDrive40i M Sport,16.341239282272525,0.9705882352941176,9.15915233520675,Automatic,Chandigarh,White,1,Individual,2998.0,5151.0,2000.0,1805.0,6.0,83.0,335.0,5500.0,0.9787234042553191,1500.0,False,False,False,False,False,False,False,True,False
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],15.176487367510099,0.9117647058823529,10.404293143019792,Automatic,Delhi,Beige,1,Individual,1950.0,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,0.7659574468085106,1600.0,False,True,False,True,False,False,False,False,False
MINI,Countryman Cooper D,14.077875591662238,0.7352941176470589,10.825780236605917,Automatic,Delhi,Green,2,Individual,1995.0,4097.0,1789.0,1561.0,5.0,47.0,,,0.2127659574468085,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Swift VXi [2014-2017],13.217675375388819,0.9117647058823529,10.275085591132715,Manual,Kolkata,Grey,1,Individual,1197.0,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Toyota,Etios GD,12.611541086966115,0.7352941176470589,11.225256725762893,Manual,Kanpur,Silver,2,Individual,1364.0,4265.0,1695.0,1510.0,5.0,45.0,68.0,3600.0,-0.2127659574468085,2400.0,True,False,False,True,False,False,False,False,False
Mahindra,Scorpio S5 2WD 7 STR,14.015181572093326,0.9117647058823529,10.736418414365376,Manual,Patna,White,1,Individual,2179.0,4456.0,1820.0,1995.0,7.0,60.0,120.0,4000.0,0.2553191489361702,1800.0,False,True,False,True,False,False,False,False,False
Toyota,Etios 1.2 G,12.983101310070822,0.7941176470588235,10.39040975222056,Manual,Kolkata,Silver,1,Individual,1197.0,3895.0,1735.0,1555.0,5.0,45.0,79.0,5600.0,-0.49361702127659574,3100.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Wagon R LXi,12.487488878546145,0.6764705882352942,10.62135173563291,Manual,Pune,Brown,2,Individual,998.0,3539.0,1475.0,1700.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Hyundai,Verna SX (O) AT Anniversary Edition 1.6 VTVT,13.790193775620484,0.8823529411764706,10.883710371704016,Automatic,Thane,Grey,1,Individual,1591.0,4440.0,1729.0,1475.0,5.0,45.0,121.0,6400.0,-0.2936170212765957,4850.0,True,False,False,False,False,False,False,True,False
Hyundai,Eon Magna +,12.91164481522143,0.8823529411764706,10.434145214930487,Manual,Hyderabad,Red,1,Individual,814.0,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,-0.6170212765957447,4000.0,True,False,False,False,False,False,False,True,False
MINI,Cooper D 5 Door,15.093663039015954,0.9411764705882353,9.89141497130186,Automatic,Coimbatore,Blue,1,Individual,1496.0,3982.0,1727.0,1425.0,5.0,44.0,114.0,4000.0,0.2127659574468085,1750.0,True,False,False,True,False,False,False,False,False
Mahindra,Scorpio S11 2WD 7 STR,14.115615891155079,0.8823529411764706,10.942013616092948,Manual,Lucknow,Black,1,Individual,2179.0,4456.0,1820.0,1995.0,7.0,60.0,140.0,3750.0,0.425531914893617,1500.0,False,True,False,True,False,False,False,False,False
Audi,Q5 40 TDI Premium Plus,15.314017133154755,0.9411764705882353,9.798182590890704,Automatic,Delhi,White,2,Individual,1968.0,4663.0,1893.0,1659.0,5.0,70.0,188.0,3800.0,0.7659574468085106,1750.0,False,False,False,True,False,False,False,False,False
MG,Hector Sharp 1.5 DCT Petrol [2019-2020],14.452087387035824,0.9705882352941176,9.741027444837728,Automatic,Delhi,White,1,Individual,1451.0,4655.0,1835.0,1760.0,5.0,60.0,141.0,5000.0,0.1276595744680851,1600.0,False,True,False,False,False,False,False,True,False
Mercedes-Benz,M-Class ML 250 CDI,14.711598990684092,0.7941176470588235,11.542493975902508,Automatic,Mumbai,White,1,Individual,2143.0,4804.0,2141.0,1796.0,5.0,70.0,203.0,4200.0,1.1914893617021276,1600.0,False,False,False,True,False,False,False,False,False
Renault,Duster 110 PS RxZ Diesel,12.936036208848487,0.7647058823529411,11.156264806643742,Manual,Delhi,White,1,Individual,1461.0,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,0.11914893617021277,2250.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Swift DZire VXI,13.017005083966255,0.8529411764705882,11.225256725762893,Manual,Kanpur,White,1,Commercial Registration,1197.0,3995.0,1695.0,1555.0,5.0,42.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,SLK-Class SLK 200 K,14.690979711984754,0.6470588235294118,10.43722860087286,Automatic,Mumbai,Grey,1,Individual,1796.0,4082.0,1777.0,1297.0,2.0,70.0,,,,,False,True,False,False,False,False,False,True,False
Mahindra,Thar LX 4-STR Hard Top Diesel AT,14.417091092943783,1.0,9.305741456739435,Automatic,Mumbai,Black,1,Individual,2184.0,3985.0,1820.0,1844.0,4.0,57.0,130.0,3750.0,0.3404255319148936,1600.0,False,False,False,True,False,False,False,False,False
Maruti Suzuki,Celerio LDi [2015-2017],12.608202196848836,0.8529411764705882,11.094724600310059,Manual,Lucknow,Silver,1,Individual,793.0,3600.0,1600.0,1560.0,5.0,35.0,46.0,3500.0,-0.40425531914893614,2000.0,True,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Sportz 1.2 (O),13.322853874813605,0.8529411764705882,10.846420215356705,Manual,Nagpur,Red,1,Individual,1197.0,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Renault,Kwid RXT [2015-2019],12.660331092405906,0.8529411764705882,9.64911129879082,Manual,Thane,Bronze,1,Individual,799.0,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,-0.6297872340425532,4386.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Vitara Brezza ZDi,13.652992804936396,0.8823529411764706,11.350418300109132,Manual,Hyderabad,Maroon,1,Individual,1248.0,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Renault,Kwid RXT [2015-2019],12.449018824140563,0.8235294117647058,10.953609632043804,Manual,Varanasi,Silver,1,Individual,799.0,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,-0.6297872340425532,4386.0,True,False,False,False,False,False,False,True,False
